Date,Open,High,Low,Close,Adj Close,Volume,Return
2000-02-08,143.96875,144.5625,143.625,144.3125,95.80818939208984,4936400,1.3607922396801087
2000-02-09,144.46875,144.46875,141.265625,141.28125,93.7957992553711,8511500,-2.100436454845367
2000-02-10,141.625,142.5625,140.875,141.5625,93.98247528076172,6690600,0.19902386553833917
2000-02-11,141.84375,141.9375,138.03125,138.6875,92.07382202148438,9849800,-2.030860810566504
2000-02-14,139.78125,139.78125,138.3125,139.5,92.61321258544922,8528800,0.5858240182958552
2000-02-15,139.25,141.21875,137.796875,141.078125,93.66094207763672,11078300,1.1312959165743486
2000-02-16,140.375,140.9375,138.796875,139.0,92.28125,8845400,-1.4730708949020288
2000-02-17,140.4375,140.4375,138.21875,138.28125,91.8040771484375,7584200,-0.5170853792753172
2000-02-18,138.875,138.875,134.625,135.3125,89.8331527709961,9409200,-2.1468810957650963
2000-02-22,135.1875,136.34375,133.53125,134.96875,89.60497283935547,16415400,-0.2540041450201591
2000-02-23,135.625,137.46875,134.5,136.5625,90.66303253173828,12119000,1.180804657214396
2000-02-24,136.6875,137.03125,133.09375,133.8125,88.83733367919922,17375000,-2.013719154937754
2000-02-25,135.1875,136.71875,133.125,133.328125,88.51570892333984,10559900,-0.3620378308750172
2000-02-28,133.375,136.6875,132.71875,136.125,90.37255859375,13397800,2.0977628637853574
2000-02-29,136.0625,137.4375,135.75,137.4375,91.2439193725586,8242500,0.9641873510803256
2000-03-01,137.625,139.0,137.21875,138.4375,91.90777587890624,6868000,0.7275624621483567
2000-03-02,138.6875,139.125,137.34375,138.53125,91.97004699707033,7600200,0.067753916976665
2000-03-03,140.4375,141.71875,139.71875,141.125,93.69202423095705,12770300,1.8723239686303295
2000-03-06,140.8125,141.34375,138.75,139.75,92.77921295166016,11967100,-0.9742678598198995
2000-03-07,140.0,140.15625,135.21875,137.046875,90.9845962524414,20062000,-1.9342874789784914
2000-03-08,136.46875,137.84375,135.03125,136.875,90.8704605102539,11808500,-0.1254451268551282
2000-03-09,137.25,140.875,136.125,140.875,93.52604675292967,5500900,2.922386689540435
2000-03-10,140.1875,142.0,139.53125,140.125,93.02813720703124,7924600,-0.5323752721140607
2000-03-13,136.6875,140.46875,135.6875,138.59375,92.0115737915039,10540500,-1.0927483297499596
2000-03-14,139.28125,140.09375,136.15625,136.625,90.70450592041016,8263900,-1.4205472390414031
2000-03-15,136.875,140.4375,136.0625,139.8125,92.8206558227539,10300800,2.333015191329735
2000-03-16,141.625,146.84375,140.875,146.34375,97.15674591064452,25601400,4.671471074467104
2000-03-17,145.8125,148.0,145.4375,146.9375,97.7988510131836,10272900,0.6608960566975242
2000-03-20,146.875,147.34375,144.78125,146.1875,97.2997055053711,12502300,-0.510379725979826
2000-03-21,145.53125,149.75,144.5,149.1875,99.2964096069336,13612600,2.052117312371804
2000-03-22,149.5625,150.84375,148.6875,150.09375,99.8996124267578,8260000,0.607476969421139
2000-03-23,149.15625,153.46875,149.15625,152.65625,101.60518646240234,11654500,1.707287940576352
2000-03-24,152.875,155.75,151.71875,153.5625,102.2082977294922,11462900,0.5935831507115408
2000-03-27,153.375,153.78125,151.8125,151.9375,101.1267318725586,8798600,-1.0581977011261068
2000-03-28,151.25,152.984375,150.59375,151.0625,100.54438018798828,6334400,-0.575863249792552
2000-03-29,151.5625,152.484375,149.65625,151.21875,100.64835357666016,6747500,0.10341044270945066
2000-03-30,150.15625,151.921875,147.125,148.6875,98.9636459350586,9491900,-1.6738551419208103
2000-03-31,149.625,152.3125,148.4375,150.375,100.0867919921875,9249100,1.1349077194123591
2000-04-03,150.125,151.25,148.6875,151.25,100.66915893554688,8508200,0.581861933795258
2000-04-04,151.75,153.0,141.390625,150.125,99.92037200927734,19585500,-0.7438096574830189
2000-04-05,147.875,150.8125,147.625,149.1875,99.2964096069336,8387200,-0.6244596470135422
2000-04-06,150.25,151.6875,149.0,150.484375,100.1595458984375,6378500,0.8692522669456526
2000-04-07,151.5625,152.125,150.5,151.4375,100.7939453125,6023600,0.6333888681022914
2000-04-10,151.75,153.109375,150.3125,150.84375,100.39873504638672,9624200,-0.39209722854679496
2000-04-11,150.0,151.625,148.375,150.40625,100.10758972167967,9006400,-0.2899890367866975
2000-04-12,150.375,151.15625,146.15625,146.28125,97.3620376586914,10779200,-2.742601305876491
2000-04-13,147.46875,148.15625,143.78125,144.25,96.01010131835938,12225800,-1.3885661936034355
2000-04-14,142.625,142.8125,133.5,136.0,90.51910400390624,29604000,-5.719187084539756
2000-04-17,135.1875,140.75,134.6875,140.75,93.68058776855467,23918200,3.492614956188711
2000-04-18,140.5625,144.46875,139.78125,144.46875,96.15568542480467,11069200,2.642060340574437
2000-04-19,144.5,145.125,142.53125,143.125,95.26128387451172,6553700,-0.9301598198188654
2000-04-20,143.5625,143.9375,142.375,143.8125,95.71890258789062,8537600,0.4803826851438764
2000-04-24,141.5,143.3125,140.5,142.25,94.6789321899414,12893100,-1.0864838290371104
2000-04-25,144.625,148.15625,144.4375,148.15625,98.61003875732422,14102000,4.152039399321028
2000-04-26,147.96875,148.75,146.0,146.484375,97.49722290039062,7711100,-1.1285015916809416
2000-04-27,143.0,147.34375,143.0,146.0,97.17486572265624,15595300,-0.33063216381427063
2000-04-28,147.0,147.859375,145.0625,145.09375,96.57167053222656,8743400,-0.620731694295551
2000-05-01,146.5625,148.484375,145.84375,147.0625,97.8820343017578,7328300,1.356882160481998
2000-05-02,145.5,147.125,144.125,144.125,95.9268798828125,9411900,-1.997459935209156
2000-05-03,144.0,144.0,139.78125,140.75,93.68058776855467,12630700,-2.3416711947704005
2000-05-04,142.0,142.359375,140.75,141.8125,94.38772583007812,5963600,0.7548394799470115
2000-05-05,141.0625,144.0,140.9375,143.53125,95.53172302246094,7862400,1.2120190229419237
2000-05-08,142.75,143.375,141.84375,142.453125,94.81414031982422,5064100,-0.7511459857873604
2000-05-09,143.0625,143.40625,140.265625,141.3125,94.05491638183594,5620300,-0.8007496934816838
2000-05-10,140.5,140.96875,137.75,138.125,91.93345642089844,10293900,-2.2555545659356913
2000-05-11,140.125,141.5,139.125,141.28125,94.03418731689452,7091100,2.285055928255675
2000-05-12,141.8125,143.46875,141.625,142.8125,95.05332946777344,5960800,1.0837996051844545
2000-05-15,142.75,145.609375,142.0,145.28125,96.6965103149414,4441300,1.7286936253243734
2000-05-16,146.5625,147.71875,145.3125,146.6875,97.63247680664062,8192200,0.9679423679828547
2000-05-17,145.6875,146.1875,144.46875,145.15625,96.61333465576172,5907200,-1.0438556761161566
2000-05-18,145.625,146.3125,143.375,143.375,95.42771911621094,4325600,-1.2271758797842924
2000-05-19,142.5625,143.234375,140.40625,141.125,93.93014526367188,6518400,-1.5693279336534638
2000-05-22,141.25,141.46875,137.0,140.0625,93.22297668457033,10839400,-0.7528664808474916
2000-05-23,140.4375,140.8125,137.5625,138.0,91.8502197265625,7979200,-1.472552161311791
2000-05-24,138.0,140.6875,136.5,140.25,93.34774780273438,11081500,1.6304022795263995
2000-05-25,140.6875,141.8125,137.71875,137.84375,91.7462387084961,8278900,-1.7156376366172732
2000-05-26,138.8125,139.6875,137.328125,138.0,91.8502197265625,4814000,0.11333545606897477
2000-05-30,140.0,142.9375,139.46875,142.5,94.84529876708984,5362700,3.2608294780825497
2000-05-31,142.5625,144.0,142.09375,142.8125,95.05332946777344,6056500,0.21933686053796642
2000-06-01,143.6875,145.4375,143.0,145.3125,96.71726989746094,8961600,1.7505335573243963
2000-06-02,148.9375,149.09375,147.484375,147.84375,98.40201568603516,8962200,1.7419286031960635
2000-06-05,147.46875,148.21875,146.875,147.125,97.9236831665039,6998100,-0.4861003264988284
2000-06-06,146.625,147.78125,145.90625,146.46875,97.48684692382812,4858900,-0.4460986643374243
2000-06-07,146.625,148.0,146.0,147.484375,98.16282653808594,4919500,0.6934059676645399
2000-06-08,147.5,147.75,146.0625,146.90625,97.77799224853516,5723100,-0.392036683460284
2000-06-09,147.5,147.96875,145.625,146.59375,97.57007598876952,3085300,-0.21264116288781665
2000-06-12,146.96875,146.96875,144.875,144.875,96.42606353759766,3678900,-1.1725033926421657
2000-06-13,144.8125,147.75,144.625,147.59375,98.2356414794922,6558700,1.876648154561411
2000-06-14,148.25,148.875,147.1875,147.84375,98.40201568603516,6420500,0.16936236587581366
2000-06-15,148.125,148.75,146.84375,148.15625,98.61003875732422,5881200,0.21140122978047238
2000-06-16,148.3125,148.3125,145.875,146.59375,97.79977416992188,5567900,-0.8216857001713374
2000-06-19,146.46875,149.15625,146.25,148.46875,99.0506820678711,5106900,1.2790498838737951
2000-06-20,148.1875,148.875,147.0,147.9375,98.69622802734376,6480000,-0.3578511860064193
2000-06-21,146.9375,148.4375,146.890625,147.875,98.6545867919922,3115000,-0.042191313876782655
2000-06-22,147.5625,147.6875,145.0,145.625,97.15349578857422,7490500,-1.5215623036189396
2000-06-23,145.8125,146.125,143.875,144.375,96.31952667236328,4863300,-0.8584036111534465
2000-06-26,145.375,146.25,144.875,146.234375,97.56002044677734,5201300,1.2878943836940548
2000-06-27,145.984375,146.71875,145.015625,145.15625,96.84076690673828,4159500,-0.7372420964501969
2000-06-28,145.625,146.984375,145.3125,145.5625,97.11178588867188,5347700,0.27986042509824394
2000-06-29,144.75,145.75,143.515625,144.1875,96.1944351196289,6345700,-0.9446338162235168
2000-06-30,143.9375,145.59375,143.890625,145.28125,96.92417907714844,7420200,0.7586134859173699
2000-07-03,145.4375,147.4375,145.1875,147.28125,98.2584457397461,1436600,1.3766086804156696
2000-07-05,146.375,146.65625,144.375,144.625,96.48629760742188,2748200,-1.8035580748122615
2000-07-06,144.9375,146.46875,144.21875,145.75,97.2368392944336,5963200,0.7778738594214518
2000-07-07,146.6875,148.78125,146.25,148.09375,98.8004913330078,3034800,1.6080860401472608
2000-07-10,147.875,148.90625,147.53125,147.84375,98.63367462158205,2816100,-0.16884198567748143
2000-07-11,147.46875,149.125,147.15625,148.15625,98.84221649169922,5431600,0.2114307014488448
2000-07-12,149.28125,150.125,148.6875,149.125,99.48853302001952,5883000,0.6538871256236645
2000-07-13,149.984375,150.375,149.1875,149.78125,99.92632293701172,5356000,0.44004057925359774
2000-07-14,150.4375,151.25,149.671875,151.25,100.90615844726562,5341900,0.9805579565572042
2000-07-17,150.984375,151.984375,150.6875,151.0,100.73942565917967,4208300,-0.16523549271086901
2000-07-18,150.625,150.625,149.34375,149.765625,99.9158935546875,4262100,-0.8174873929481574
2000-07-19,149.46875,149.90625,148.25,148.5625,99.11322784423828,8506800,-0.803341372321198
2000-07-20,149.0,150.625,148.8125,150.625,100.48920440673828,4538900,1.3882875095768465
2000-07-21,149.75,149.75,147.6875,147.6875,98.52945709228516,5656900,-1.9502068167649989
2000-07-24,148.125,148.859375,146.5625,146.84375,97.96653747558594,5628500,-0.5713211391918827
2000-07-25,147.75,147.84375,146.78125,147.3125,98.27926635742188,4757100,0.31922010300085013
2000-07-26,146.96875,147.15625,145.640625,145.875,97.32030487060548,12062500,-0.9757515723905041
2000-07-27,145.9375,146.625,144.6875,145.375,96.9866714477539,7652600,-0.34281995241914887
2000-07-28,145.71875,145.90625,141.515625,142.09375,94.7976303100586,6229500,-2.257053577588275
2000-07-31,142.9375,144.125,142.0625,143.0,95.40221405029295,5265500,0.6377625034053258
2000-08-01,143.625,144.71875,143.125,143.875,95.98595428466795,3946600,0.6118728377386251
2000-08-02,143.875,145.40625,143.625,144.59375,96.46549224853516,7439800,0.49959180740655196
2000-08-03,142.875,145.8125,142.625,145.59375,97.1326141357422,4607100,0.6915653169407676
2000-08-04,146.3125,146.71875,145.40625,146.375,97.65383911132812,3686600,0.5366117037244766
2000-08-07,146.71875,148.4375,146.375,148.125,98.82137298583984,4159800,1.1955842034850228
2000-08-08,147.5,148.8125,147.5,148.6875,99.19660186767578,3658700,0.3797041778499821
2000-08-09,149.140625,149.21875,147.375,147.4375,98.36270141601562,5383800,-0.8406542522218063
2000-08-10,147.53125,147.859375,146.28125,146.71875,97.88319396972656,4193400,-0.4874890983941449
2000-08-11,146.625,148.0,145.5625,147.40625,98.34185028076172,5089400,0.4685751378086467
2000-08-14,147.78125,149.5625,147.0625,149.28125,99.59275817871094,2966700,1.271999554999148
2000-08-15,149.34375,149.8125,148.5625,149.15625,99.5093231201172,5564600,-0.08377623044039106
2000-08-16,149.3125,149.9375,147.84375,148.625,99.1549072265625,5191600,-0.35616350553092646
2000-08-17,148.6875,150.4375,148.34375,150.1875,100.1973114013672,5652200,1.0512885382695902
2000-08-18,150.375,150.375,149.21875,149.6875,99.86375427246094,4626400,-0.3329002787011981
2000-08-21,150.03125,150.71875,149.40625,150.5,100.40583038330078,2380600,0.5428156740040935
2000-08-22,150.5625,151.3125,150.09375,150.25,100.23904418945312,3075300,-0.16611206063527062
2000-08-23,149.8125,151.28125,149.28125,150.84375,100.63514709472656,5483200,0.39515830231262594
2000-08-24,151.15625,151.5,150.5,151.3125,100.94791412353516,4529000,0.310793035870649
2000-08-25,151.15625,151.625,150.9375,151.25,100.90615844726562,2822200,-0.04136358500526072
2000-08-28,151.25,152.90625,151.25,151.765625,101.25017547607422,5518700,0.34092768380273863
2000-08-29,151.4375,151.875,150.90625,151.796875,101.2710189819336,3561900,0.02058614294875305
2000-08-30,151.3125,151.5,150.34375,150.34375,100.30158233642578,3964800,-0.9572695675953979
2000-08-31,151.0625,153.09375,150.90625,152.34375,101.63590240478516,4863100,1.3303080941274414
2000-09-01,153.25,153.59375,152.0,152.5,101.7401123046875,3191200,0.10253256717032144
2000-09-05,151.875,152.203125,150.8125,151.28125,100.92705535888672,3470800,-0.7991508239796996
2000-09-06,151.1875,151.953125,149.53125,149.5625,99.78031158447266,4322200,-1.1362104743236179
2000-09-07,150.25,151.078125,149.828125,150.84375,100.63514709472656,4265500,0.856717619617986
2000-09-08,150.28125,150.5,149.328125,149.8125,99.94719696044922,3518200,-0.683608216550613
2000-09-11,149.75,151.1875,148.6875,149.59375,99.80117797851562,3937500,-0.14609612512832548
2000-09-12,149.75,150.25,148.4375,148.5,99.07151794433594,4769100,-0.7311136491162107
2000-09-13,148.0,149.34375,147.65625,148.890625,99.3321533203125,7691600,0.2630780080739248
2000-09-14,149.875,149.9375,148.15625,149.640625,99.83248138427734,3397100,0.5036919539551876
2000-09-15,148.1875,148.25,146.0,146.0,97.64834594726562,4085700,-2.187800409973284
2000-09-18,146.375,146.96875,144.203125,144.65625,96.74966430664062,5109300,-0.9203244887633133
2000-09-19,145.125,146.3125,144.703125,145.96875,97.62747955322266,6588200,0.9073057285241548
2000-09-20,145.6875,146.03125,143.15625,144.890625,96.90636444091795,6508100,-0.7386394851170763
2000-09-21,144.46875,145.5625,142.625,142.6875,95.43286895751952,5972300,-1.5205353042594072
2000-09-22,142.625,145.3125,142.421875,145.28125,97.16765594482422,7791300,1.8178086923876569
2000-09-25,145.9375,146.0625,143.71875,144.25,96.4779052734375,9726300,-0.7098562424706301
2000-09-26,144.375,145.0,142.40625,142.40625,95.24473571777344,5302400,-1.2781885678062932
2000-09-27,143.5625,143.96875,142.125,143.15625,95.74642181396484,7186200,0.526733674476243
2000-09-28,143.1875,146.328125,142.890625,145.0,96.9795379638672,7036400,1.2878978937701735
2000-09-29,145.46875,145.96875,143.625,143.625,96.05989837646484,9333600,-0.9482820878616627
2000-10-02,144.28125,144.90625,143.140625,143.84375,96.2062530517578,5517800,0.15235772446831053
2000-10-03,144.53125,145.75,142.28125,142.5,95.30748748779295,9347200,-0.9342070140506586
2000-10-04,142.875,144.25,141.75,143.6875,96.1017074584961,6148900,0.8333237940039817
2000-10-05,143.40625,144.84375,143.3125,144.1875,96.43606567382812,4566900,0.34792120158366746
2000-10-06,143.875,144.640625,139.75,141.0625,94.34606170654295,10014900,-2.1672430876163107
2000-10-09,141.3125,141.3125,139.375,140.0,93.63539123535156,4508000,-0.7532592864362364
2000-10-10,140.09375,141.25,137.6875,137.6875,92.0887680053711,6104700,-1.6517506997894116
2000-10-11,137.625,138.625,135.125,136.53125,91.31539154052734,10346000,-0.8398162790044572
2000-10-12,137.28125,137.59375,132.78125,133.125,89.0372314453125,12336900,-2.4948259617369684
2000-10-13,132.9375,137.65625,132.875,137.5625,92.00518035888672,11778800,3.333379604684983
2000-10-16,137.40625,138.234375,136.6875,138.1875,92.42315673828124,5659000,0.4542965708714597
2000-10-17,138.4375,138.5625,134.40625,134.75,90.12409210205078,7831700,-2.4875417778044695
2000-10-18,132.625,136.125,130.15625,134.25,89.78965759277344,10897300,-0.3710822505691991
2000-10-19,136.84375,139.453125,136.4375,139.3125,93.17557525634766,8767300,3.7709439531783406
2000-10-20,138.375,141.1875,138.375,139.90625,93.57267761230467,7373500,0.4261871792736516
2000-10-23,139.9375,141.03125,138.9375,140.53125,93.99072265625,5290000,0.4467597322344474
2000-10-24,140.96875,141.9375,139.0,139.59375,93.36371612548828,5750700,-0.6670940631607336
2000-10-25,138.75,139.5625,136.125,136.3125,91.16912841796876,9137600,-2.350578788626856
2000-10-26,137.125,137.65625,134.03125,136.6875,91.41993713378906,9345800,0.2751026802301437
2000-10-27,137.875,139.28125,136.625,139.28125,93.15469360351562,9762900,1.8975690906326337
2000-10-30,138.4375,141.09375,138.15625,140.53125,93.99072265625,10154100,0.8974631555256574
2000-10-31,141.015625,143.6875,140.0625,142.953125,95.61055755615234,7752400,1.723398708004975
2000-11-01,142.25,143.25,141.21875,142.46875,95.2865753173828,6753600,-0.3388561337269391
2000-11-02,143.15625,143.90625,142.515625,142.703125,95.44335174560548,11395100,0.16453149638393505
2000-11-03,143.46875,143.75,142.375,142.78125,95.49555206298828,5187100,0.054692460426086775
2000-11-06,143.15625,144.296875,143.03125,143.78125,96.1644058227539,4042500,0.7004030505258108
2000-11-07,143.140625,144.0,142.5625,143.75,96.14350128173828,5231300,-0.02173833534016012
2000-11-08,144.0625,144.0625,140.5625,140.5625,94.01162719726562,6123300,-2.217387609200361
2000-11-09,140.0,141.21875,137.25,140.03125,93.65628814697266,10635300,-0.3779735133691009
2000-11-10,139.0,139.46875,136.53125,136.625,91.37815856933594,8569500,-2.4324363293810047
2000-11-13,135.625,136.984375,133.015625,135.5625,90.66751098632812,17285300,-0.777699610206728
2000-11-14,137.46875,139.625,137.0,139.125,93.05017852783205,7668900,2.6279176692775907
2000-11-15,139.0625,140.109375,137.75,139.5625,93.34283447265624,8837700,0.3145141142707697
2000-11-16,138.578125,139.875,137.3125,137.375,91.8797836303711,6684100,-1.5673949163325762
2000-11-17,137.3125,139.0,135.75,136.640625,91.38860321044922,6551100,-0.5345903097659366
2000-11-20,135.75,136.375,134.3125,134.6875,90.0822982788086,5458500,-1.4293958828022313
2000-11-21,134.875,136.1875,133.515625,135.375,90.54212951660156,7684300,0.5104568229040707
2000-11-22,134.34375,134.875,132.125,132.140625,88.37889099121094,5736900,-2.389206590280135
2000-11-24,133.625,134.96875,133.625,134.84375,90.18677520751952,3411600,2.04560636146518
2000-11-27,136.46875,136.6875,135.3125,136.03125,90.98102569580078,5992000,0.880672899606072
2000-11-28,135.125,136.59375,133.640625,133.6875,89.41346740722656,5336100,-1.7229507763689367
2000-11-29,134.375,135.90625,133.265625,133.4375,89.2462387084961,6914100,-0.18702853561067823
2000-11-30,132.5,133.5,129.75,132.28125,88.47293090820312,11201600,-0.8664878335307935
2000-12-01,133.1875,134.0625,131.0,132.21875,88.43113708496094,7587200,-0.0472391078414125
2000-12-04,131.875,133.875,131.5,133.34375,89.18356323242188,6996600,0.8508611019419909
2000-12-05,134.875,138.25,134.40625,137.71875,92.10967254638672,8883400,3.280996192469998
2000-12-06,137.78125,138.34375,135.03125,135.515625,90.6361312866211,12888000,-1.5997682100363009
2000-12-07,134.875,135.875,133.65625,133.65625,89.39258575439453,6529100,-1.372019651074985
2000-12-08,137.0625,139.46875,133.875,133.96875,89.6015853881836,10276300,0.23379974080097732
2000-12-11,137.375,139.5625,136.71875,138.625,92.7157745361328,6405600,3.475596033772743
2000-12-12,138.1875,138.8125,137.375,138.03125,92.31866455078124,5022900,-0.42830897691180647
2000-12-13,139.25,139.40625,136.03125,136.140625,91.05416870117188,6070500,-1.3697076921144191
2000-12-14,135.875,136.5,134.03125,134.40625,89.8941650390625,7678400,-1.27397095449453
2000-12-15,133.125,133.125,130.5625,130.96875,87.86376190185547,9065300,-2.258659542946684
2000-12-18,132.0625,133.46875,131.765625,132.71875,89.0378189086914,7235400,1.3362243789963868
2000-12-19,132.46875,134.96875,130.015625,130.015625,87.22434997558594,9616600,-2.0367400676842617
2000-12-20,128.625,128.9375,126.09375,126.25,84.69807434082031,9994300,-2.8962963157337707
2000-12-21,126.0,128.859375,125.53125,127.125,85.28507995605469,14331500,0.6930566247259629
2000-12-22,129.0,131.109375,128.84375,130.9375,87.84280395507812,10182900,2.999028669893211
2000-12-26,130.84375,132.34375,130.28125,132.34375,88.78620910644531,4665300,1.0739697606301668
2000-12-27,131.75,133.734375,131.25,133.3125,89.4361343383789,4854100,0.7320114671800049
2000-12-28,132.8125,133.875,132.59375,133.71875,89.70865631103516,8358700,0.3047112609151581
2000-12-29,134.0625,134.28125,131.1875,131.1875,88.0105209350586,8774600,-1.8929448347647093
2001-01-02,132.0,132.15625,127.5625,128.8125,86.41718292236328,8737500,-1.8103949343408754
2001-01-03,128.3125,136.0,127.65625,135.0,90.56822204589844,19431600,4.803488129512878
2001-01-04,134.9375,135.46875,133.0,133.546875,89.59339141845703,9219000,-1.0763495246129295
2001-01-05,133.46875,133.625,129.1875,129.1875,86.66877746582031,12911400,-3.264318836840263
2001-01-08,129.875,130.1875,127.6875,130.1875,87.33965301513672,6625300,0.7740683195640807
2001-01-09,131.046875,131.5,129.421875,129.84375,87.10904693603516,5702400,-0.26403365612363006
2001-01-10,129.0,132.125,128.8125,132.125,88.63945007324219,8746100,1.7568819669566693
2001-01-11,131.09375,133.484375,131.09375,132.25,88.72332763671875,7245100,0.09462780218880695
2001-01-12,132.6875,133.71875,131.28125,132.0,88.55560302734375,7244000,-0.1890422889251342
2001-01-16,132.0,133.1875,131.515625,132.84375,89.12165069580078,8542200,0.6392002867195767
2001-01-17,134.84375,135.046875,132.640625,133.453125,89.53047943115234,7851400,0.45873110760372704
2001-01-18,133.4375,135.703125,132.9375,134.78125,90.4215087890625,8107000,0.9952246023605227
2001-01-19,136.1875,136.1875,133.875,134.015625,89.90788269042969,7782500,-0.5680353109689951
2001-01-22,134.25,135.78125,133.5625,134.90625,90.50537109375,7050900,0.6645561940075817
2001-01-23,134.46875,136.65625,134.15625,135.96875,91.2181396484375,8463100,0.7875428232311021
2001-01-24,136.25,137.3125,135.84375,136.375,91.49069213867188,6199900,0.2987919851082488
2001-01-25,136.25,137.25,135.65625,136.03125,91.26007080078124,10818300,-0.25207081999236713
2001-01-26,135.15625,136.125,134.453125,135.875,91.1552734375,7136800,-0.11483375189353939
2001-01-29,135.5,136.89999389648438,135.3699951171875,136.60000610351562,91.64167785644533,6705900,0.5335998682279408
2001-01-30,136.3000030517578,137.9199981689453,135.7899932861328,137.8000030517578,92.44669342041016,7069100,0.8784382638932886
2001-01-31,137.39999389648438,138.6999969482422,136.60000610351562,137.02000427246094,91.92340087890624,9706900,-0.5660478727175233
2001-02-01,137.10000610351562,137.9499969482422,136.25,137.92999267578125,92.53394317626952,8239100,0.6641859325543953
2001-02-02,137.39999389648438,137.99000549316406,134.75,134.8000030517578,90.43405151367188,8276600,-2.269320414237097
2001-02-05,134.8000030517578,135.94000244140625,134.75,135.7899932861328,91.09821319580078,4352900,0.73441548953328
2001-02-06,135.3000030517578,136.6999969482422,135.22000122070312,135.38999938964844,90.82989501953124,7106700,-0.2945372547459746
2001-02-07,134.72000122070312,135.39999389648438,133.67999267578125,134.69000244140625,90.36026000976562,5748700,-0.5170489404007661
2001-02-08,134.8000030517578,135.39999389648438,133.10000610351562,133.1199951171875,89.3070068359375,5943300,-1.165615474893822
2001-02-09,133.35000610351562,133.35000610351562,131.25999450683594,131.83999633789062,88.44824981689453,9913000,-0.9615785473815697
2001-02-12,131.6999969482422,133.5,131.6999969482422,133.35000610351562,89.46129608154297,5804400,1.1453547885296178
2001-02-13,133.6999969482422,134.1699981689453,132.0,132.25999450683594,88.73002624511719,6587600,-0.8174147575050084
2001-02-14,132.64999389648438,132.64999389648438,130.66000366210938,132.05999755859375,88.59583282470703,8400100,-0.1512378910375256
2001-02-15,132.83999633789062,133.52000427246094,131.99000549316406,133.33999633789062,89.45458984375,5929800,0.9692973040188901
2001-02-16,131.0,131.2899932861328,129.3000030517578,130.39999389648438,87.48221588134766,6434900,-2.204888498004942
2001-02-20,131.0399932861328,131.13999938964844,128.10000610351562,128.38999938964844,86.1337661743164,5760000,-1.5413986642269784
2001-02-21,127.9000015258789,128.83999633789062,125.5,125.62000274658205,84.27545166015625,10910800,-2.1574750492151074
2001-02-22,126.3499984741211,126.54000091552734,123.0199966430664,125.80999755859376,84.40287017822266,21281600,0.15119292220493463
2001-02-23,125.08000183105467,125.54000091552734,121.8000030517578,124.95999908447266,83.8326416015625,20173000,-0.6756033005229312
2001-02-26,125.8000030517578,127.62000274658205,124.5,127.62000274658205,85.6171875,11503700,2.1287005447341745
2001-02-27,126.8000030517578,127.83999633789062,125.51000213623048,126.44000244140624,84.8255386352539,11415000,-0.9246377834428277
2001-02-28,126.75,126.83999633789062,123.2699966430664,123.9499969482422,83.15504455566406,14825800,-1.9693291742866492
