,Return,SkewT,GJR,E
886,-0.6211991953051998,2.4110926313547645,2.419170227549176,2.8475546889813095
887,3.0643100290290715,2.3243574280435375,2.332728160612565,2.7291534161699156
888,3.270437322740438,2.416735891596323,2.4375783664951065,2.95505565544105
889,0.1918669850659027,2.5221983894640756,2.555220230368377,3.191301358815414
890,4.410083036306922,2.414367522719763,2.4490159640647637,2.96279460256753
891,0.5965512875911516,2.687049210440848,2.739181856163577,3.3806526716589156
892,-2.5424380176076733,2.5724956155881937,2.6259838003696507,3.1908080536897963
893,1.8673928162882487,2.6118492386987664,2.638968079895312,3.2784681243925466
894,1.267595275505751,2.5576016581750087,2.589936753983959,3.2752769642726505
895,0.0,2.473002835865575,2.5083022886103405,3.1871055317582617
896,3.604331495955959,2.368930232444329,2.4054000182790434,2.9678787840597387
897,2.3321071382924385,2.5264845380787055,2.5747878129471444,3.2552546166562246
898,1.9168496080413044,2.5168681276752323,2.5698392361188143,3.3217622199193357
899,-1.5560879671428165,2.474364233762933,2.53020421516287,3.3218964928780896
900,0.953668523307627,2.4338632955489214,2.478006875103325,3.27541556275818
901,0.4506251151827012,2.3453805303299387,2.390601160132073,3.1434975533367884
902,-3.872466762564919,2.250794594510867,2.296136910107547,2.9538399990110227
903,-6.010431756597667,2.5226187765120045,2.505358768981846,3.2380287946978705
904,3.346955672554341,3.129704651567225,3.011862561006005,3.791042904554812
905,-6.038756751926588,3.155190508656047,3.066548610226645,3.9593779115972163
906,5.2931788543501,3.612502685618849,3.4526528785654143,4.435988100809666
907,3.873863613830775,3.814488007793356,3.708939866646866,4.840477478117043
908,0.8629614878549852,3.820127518102437,3.745376674822233,4.988159521007648
909,0.6558831552744948,3.64092932145853,3.57928841597597,4.694943921082473
910,0.7749988186743995,3.468827636345789,3.4187066708111025,4.399572665189978
911,-4.945537206188844,3.3090399384862446,3.2693626789322887,4.146226012849463
912,-7.373239306348878,3.557579455844473,3.465474807124151,4.455435795430249
913,-11.489596679671475,4.168441180085421,3.981966940329182,5.063440285340571
914,6.46137137658247,5.459986854720716,5.114174558381327,6.1963934586355185
915,1.6870179986421707,5.563827553569776,5.297320164029266,6.600954572827531
916,6.289904463186113,5.3018452515453545,5.066059033831665,6.274504021829256
917,-6.371929777163454,5.404624787684027,5.233069705659297,6.6448052132998585
918,-1.005590167262882,5.544965831400034,5.338504402471867,6.891126890321028
919,-9.731457997404602,5.274980177497389,5.091702782638381,6.460847145298054
920,3.7608767208616944,5.936378546526165,5.653092951774424,7.171492481098809
921,-0.6223423989354604,5.748888545397785,5.508796384424572,7.081586905422541
922,8.17658030376247,5.459961251918758,5.24648970908698,6.589617283215407
923,0.1319606468954903,5.788167164104231,5.657315292369305,7.219777196772347
924,-0.6856757430679705,5.491129643211883,5.382066794987415,6.629026233983244
925,-1.3019526884062935,5.217815735098783,5.127408020439174,6.185789250748549
926,4.419198871620012,4.9750714890128656,4.899119390027978,5.854445989798085
927,0.8126555220758114,4.917897381153171,4.872735667823914,5.985653511154031
928,2.005557051856788,4.673940845509619,4.643645678319434,5.596373013604908
929,3.778002757122989,4.478398954208537,4.463651618100316,5.405706165021174
930,-0.9232353321610876,4.410740440664564,4.417171822595142,5.4856170932770425
931,-0.7474053124310598,4.20553191329637,4.219670815231918,5.173352228788816
932,5.147675359266213,4.008155013023441,4.029534163161546,4.868529485520938
933,-0.4887229879914523,4.135182104857803,4.181569154952176,5.206255186877031
934,-0.0807267586437898,3.936650633769889,3.9891471556160454,4.868541925860365
935,1.013652318573066,3.7446907812823618,3.803117407001222,4.513793055360462
936,-0.0622955573772232,3.573380505977686,3.6372818336091934,4.282971611756186
937,1.5061539013646152,3.4024831845112566,3.4703810533117023,3.97730975778689
938,-0.38506025766043,3.2693763566355885,3.341605129603585,3.8616690477123377
939,-2.590031902395007,3.1207268462429023,3.1945438498119327,3.629629473895179
940,-0.1488086848982828,3.1057859092283526,3.1575784187115423,3.683686079420218
941,0.4265361616847762,2.9636046045049076,3.018100900353455,3.4395663486367143
942,0.8886775237463063,2.8295010441139277,2.8863068750036605,3.2216847595042455
943,0.9273583881525216,2.712345370691087,2.7710827497185972,3.0853467423812195
944,1.4875500881293524,2.604018769651385,2.664110430591034,2.9658980540723627
945,-0.1138927952959112,2.526991575064624,2.5887395866215908,2.935371275992961
946,1.5525135616866192,2.4205524089333186,2.481948610321973,2.7503009725444896
947,-0.5719650045492797,2.3617361659959046,2.4239991956934883,2.7475842132078947
948,0.790467797831873,2.276775407445352,2.3358467456940115,2.6316894162130673
949,-1.9891046412705893,2.19403970553513,2.2522650341535106,2.531238300832841
950,3.556967293677382,2.2193328347966017,2.2555496701043034,2.60741640374684
951,1.2270499956597014,2.3946687866710974,2.4421618786711186,2.9236445728759324
952,1.231931184017121,2.320248128220478,2.3688610113411284,2.8597730739063265
953,2.8608693970150645,2.2517044706129328,2.3010209681938516,2.802007656694971
954,-0.0948601017300432,2.3290813494626335,2.3840899530080595,2.989462112487099
955,0.4033527795735514,2.235334156564489,2.289460854806731,2.797689527441558
956,1.9745931513033053,2.14750717660558,2.2006378571335246,2.6304416628985003
957,5.46854417915732,2.1447233904431697,2.1992352843543617,2.699731133730869
958,2.196115028087076,2.6771662370795117,2.7515474828883812,3.3296293126239775
959,2.565357092353304,2.6416133019940435,2.7184601756525826,3.369568693550247
960,3.1931010352657774,2.6416468049809687,2.721594366870892,3.460183160553169
961,1.1562888473097388,2.7077378199120736,2.792481443825949,3.636446764972942
962,1.501179619354387,2.607692147807101,2.692373102302992,3.501679907508307
963,1.1344002758720828,2.5311254914712293,2.6157307376892125,3.4268347764885827
964,7.931309865072889,2.4426296933696037,2.5263271658652453,3.3070595320484735
965,1.8574294379609,3.425250668642096,3.537750131453727,4.300245744354788
966,1.8098862795306925,3.307345135418246,3.4218752671042427,4.205437480271773
967,3.4379111334029044,3.195419043733043,3.311296963933237,4.1123475489945225
968,-6.725737173444557,3.2231378609901977,3.3429740042095113,4.264049483423607
969,4.678585603060226,3.791184750539279,3.7810279591891485,4.802849038079056
970,0.2216176941925995,3.8885744626853467,3.9043915179764204,5.075235417206115
971,-3.896267870541803,3.6985695476807354,3.7222785665298206,4.688108048616432
972,-0.2289480977716862,3.755347944985315,3.7459209003029743,4.8090040608858295
973,6.033037423636123,3.575315219363708,3.5743271730974797,4.476498039898703
974,2.694814256769873,3.892942117296136,3.927404256405137,4.994396023461094
975,5.245012852721076,3.7910862747801226,3.8368180054831327,4.955864297785532
976,4.8809947848473145,3.9603253410329855,4.028246673195357,5.29978584036939
977,-2.0880416027349136,4.060764126253451,4.146191592577014,5.553880119198484
978,6.476580165308032,3.9286685124205865,4.006356381526972,5.372843138168205
979,6.764517628472633,4.253451346582244,4.355826040437006,5.865558410072158
980,5.310244475213688,4.567180698137864,4.692343391183173,6.3514542120628885
981,-5.674318565944015,4.64399136842327,4.783214695097563,6.56626626555095
982,-4.449498887747083,4.795831610831372,4.867286620997354,6.731525698311364
983,-7.425919332339514,4.791053870533888,4.828499483691689,6.727738036693178
